# /data/disk01/huangk4/Code/MD-tools/x-form/localP.py -f /data/disk02/huangk4/Slipids/constArea/DOPC-tat2/umb1/a70/run1_3.xtc -n tat2.ndx -o tat2-a70-3.dat -ng 4 -cut 0.9
#    Frame   tat(nm)Pclose(nm)  Num  PFar(nm)  Num   tat(nm)Pclose(nm)  Num  PFar(nm)  Num
         1     6.782     6.621    3     3.330    4     4.188     4.281    3     7.335    3
         2     6.733     6.515    3     3.265    3     4.286     4.368    3     7.428    3
         3     6.744     6.571    3     3.332    4     4.230     4.313    3     7.401    3
         4     6.735     6.559    3     3.346    4     4.214     4.310    3     7.400    3
         5     6.686     6.499    3     3.291    4     4.242     4.362    3     7.448    3
         6     6.725     6.538    3     3.344    4     4.269     4.348    3     7.423    3
         7     6.718     6.542    3     3.477    5     4.237     4.306    3     7.347    3
         8     6.699     6.529    3     3.403    4     4.231     4.265    3     7.366    2
         9     6.702     6.543    3     3.473    5     4.209     4.254    3     7.352    2
        10     6.736     6.558    3     3.424    4     4.266     4.319    3     7.397    2
        11     6.691     6.524    3     3.410    5     4.171     4.249    3     7.357    2
        12     6.716     6.551    3     3.372    4     4.270     4.359    3     7.342    3
        13     6.724     6.600    3     3.342    3     4.229     4.272    3     7.251    2
        14     6.705     6.575    3     3.281    3     4.248     4.315    3     7.249    2
        15     6.684     6.521    3     3.256    3     4.256     4.292    3     7.204    2
        16     6.680     6.507    3     3.444    5     4.254     4.182    2     7.268    2
        17     6.670     6.465    3     3.438    5     4.218     4.248    3     7.217    2
        18     6.648     6.419    3     3.433    5     4.215     4.074    2     7.263    2
        19     6.663     6.467    3     3.463    5     4.275     4.300    3     7.319    3
        20     6.718     6.531    3     3.388    4     4.278     4.313    3     7.197    2
        21     6.692     6.510    3     3.473    4     4.249     4.272    3     7.317    2
        22     6.689     6.555    3     3.428    4     4.209     4.259    3     7.319    2
        23     6.701     6.545    3     3.492    4     4.238     4.271    3     7.410    2
        24     6.704     6.540    3     3.469    4     4.255     4.295    3     7.380    2
        25     6.701     6.487    3     3.442    4     4.292     4.325    3     7.298    2
        26     6.688     6.462    3     3.371    5     4.263     4.255    3     7.341    3
        27     6.720     6.511    3     3.429    5     4.227     4.210    3     7.326    5
        28     6.648     6.406    3     3.366    4     4.207     4.236    3     7.396    5
        29     6.653     6.448    3     3.334    5     4.222     4.277    3     7.305    4
        30     6.702     6.508    3     3.387    4     4.226     4.284    3     7.305    4
        31     6.675     6.494    3     3.382    5     4.249     4.326    3     7.351    4
        32     6.717     6.578    3     3.323    4     4.242     4.277    3     7.319    5
        33     6.667     6.476    3     3.317    4     4.300     4.369    3     7.335    4
        34     6.712     6.516    2     3.396    5     4.261     4.303    3     7.403    4
        35     6.695     6.540    3     3.547    6     4.248     4.312    3     7.297    3
        36     6.700     6.580    3     3.437    5     4.268     4.316    3     7.398    3
        37     6.708     6.550    3     3.407    6     4.236     4.297    3     7.436    3
        38     6.773     6.579    3     3.296    3     4.263     4.364    3     7.364    4
        39     6.709     6.538    3     3.375    5     4.233     4.325    3     7.412    3
        40     6.724     6.555    3     3.296    5     4.207     4.282    3     7.318    3
        41     6.685     6.478    3     3.335    5     4.192     4.227    3     7.206    4
        42     6.685     6.468    3     3.349    5     4.208     4.250    3     7.435    3
        43     6.753     6.522    3     3.376    4     4.232     4.312    3     7.353    3
        44     6.724     6.495    3     3.334    5     4.251     4.334    3     7.451    3
        45     6.727     6.494    3     3.354    5     4.187     4.277    3     7.380    4
        46     6.689     6.453    3     3.550    3     4.227     4.341    3     7.515    3
        47     6.736     6.541    3     3.359    4     4.253     4.325    3     7.471    4
        48     6.702     6.481    3     3.398    3     4.204     4.206    2     7.457    4
        49     6.694     6.493    3     3.534    5     4.216     4.273    3     7.422    3
        50     6.756     6.549    3     3.337    4     4.247     4.346    3     7.409    4
        51     6.676     6.482    3     3.414    4     4.238     4.322    3     7.518    3
        52     6.705     6.520    3     3.351    4     4.227     4.331    3     7.552    3
        53     6.672     6.462    3     3.358    4     4.223     4.292    3     7.425    3
        54     6.702     6.450    3     3.408    4     4.240     4.344    3     7.414    4
        55     6.706     6.468    3     3.291    4     4.265     4.291    2     7.426    4
        56     6.702     6.489    3     3.318    4     4.260     4.294    2     7.477    4
        57     6.690     6.449    3     3.356    4     4.298     4.380    3     7.535    4
        58     6.719     6.490    3     3.325    4     4.291     4.280    2     7.359    4
        59     6.683     6.443    3     3.314    4     4.220     4.305    3     7.454    4
        60     6.668     6.439    3     3.270    4     4.195     4.263    3     7.454    3
        61     6.675     6.482    3     3.289    4     4.294     4.356    3     7.607    3
        62     6.722     6.494    3     3.443    4     4.250     4.305    3     7.644    4
        63     6.684     6.488    3     3.386    4     4.225     4.188    2     7.429    2
        64     6.719     6.490    3     3.331    5     4.241     4.311    3     7.597    3
        65     6.663     6.442    3     3.273    4     4.255     4.319    3     7.688    4
        66     6.656     6.446    3     3.222    3     4.223     4.297    3     7.607    3
        67     6.732     6.499    3     3.235    5     4.254     4.299    3     7.664    3
        68     6.656     6.457    3     3.152    4     4.220     4.280    3     7.537    2
        69     6.696     6.488    3     3.226    3     4.238     4.290    3     7.615    3
        70     6.699     6.486    3     3.143    4     4.215     4.280    3     7.568    2
        71     6.707     6.491    3     3.170    4     4.237     4.305    3     7.667    3
        72     6.660     6.597    4     3.143    4     4.246     4.309    3     7.611    3
        73     6.662     6.626    4     3.218    4     4.198     4.287    3     7.628    3
        74     6.698     6.485    3     3.263    4     4.221     4.305    3     7.596    3
        75     6.686     6.492    3     3.212    4     4.216     4.265    3     7.734    2
        76     6.690     6.503    3     3.216    4     4.195     4.291    3     7.740    2
        77     6.716     6.522    3     3.321    4     4.275     4.357    3     7.595    3
        78     6.662     6.648    4     3.299    4     4.265     4.347    3     7.732    2
        79     6.702     6.681    4     3.330    4     4.263     4.355    3     7.429    2
        80     6.675     6.528    3     3.297    4     4.293     4.408    3     7.655    3
        81     6.702     6.502    3     3.255    3     4.209     4.312    3     7.544    2
        82     6.687     6.660    4     3.304    4     4.225     4.308    3     7.497    2
        83     6.731     6.760    4     3.463    2     4.257     4.239    2     7.561    3
        84     6.754     6.762    4     3.547    3     4.258     4.349    3     7.481    2
        85     6.725     6.702    4     3.512    3     4.210     4.343    3     7.635    2
        86     6.668     6.658    4     3.407    3     4.207     4.349    3     7.422    3
        87     6.759     6.736    4     3.519    3     4.234     4.384    3     7.428    3
        88     6.761     6.743    4     3.531    3     4.207     4.344    3     7.279    2
        89     6.711     6.673    4     3.445    3     4.206     4.344    3     7.455    5
        90     6.716     6.728    4     3.482    3     4.206     4.336    3     7.421    5
        91     6.708     6.713    4     3.415    2     4.191     4.286    3     7.306    4
        92     6.693     6.518    3     3.285    3     4.215     4.310    3     7.362    3
        93     6.691     6.664    4     3.359    3     4.211     4.284    3     7.314    3
        94     6.722     6.590    3     3.459    4     4.190     4.300    3     7.462    4
        95     6.756     6.734    4     3.447    3     4.217     4.338    3     7.404    4
        96     6.739     6.738    4     3.343    3     4.230     4.345    3     7.477    4
