# /data/disk01/huangk4/Code/MD-tools/x-form/localP.py -f /data/disk02/huangk4/Slipids/constArea/DOPC-tat2/umb1/a72/run1_4.xtc -n tat2.ndx -o tat2-a72-4.dat -ng 4 -cut 0.9
#    Frame   tat(nm)Pclose(nm)  Num  PFar(nm)  Num   tat(nm)Pclose(nm)  Num  PFar(nm)  Num
         1     6.431     6.199    3     3.180    2     4.227     4.323    3     7.431    4
         2     6.420     6.200    3     3.189    2     4.250     4.409    3     7.474    4
         3     6.435     6.166    3     3.135    2     4.301     4.420    3     7.376    4
         4     6.368     6.133    3     3.093    2     4.301     4.385    3     7.391    4
         5     6.384     6.147    3     3.143    2     4.257     4.368    3     7.316    5
         6     6.374     6.150    3     3.227    2     4.312     4.460    3     7.388    4
         7     6.371     6.157    3     3.255    3     4.266     4.410    3     7.510    4
         8     6.403     6.194    3     3.217    4     4.228     4.327    3     7.399    4
         9     6.398     6.158    3     3.208    2     4.269     4.400    3     7.542    4
        10     6.386     6.132    3     3.192    2     4.241     4.372    3     7.640    2
        11     6.314     5.966    2     3.193    2     4.264     4.415    3     7.481    3
        12     6.405     6.169    3     3.143    3     4.249     4.402    3     7.461    3
        13     6.360     6.107    3     3.236    2     4.268     4.395    3     7.409    3
        14     6.403     6.137    3     3.266    2     4.265     4.380    3     7.421    4
        15     6.413     6.167    3     3.248    2     4.246     4.383    3     7.404    3
        16     6.384     6.140    3     3.256    2     4.284     4.432    3     7.430    4
        17     6.371     6.116    3     3.334    3     4.283     4.418    3     7.409    3
        18     6.395     6.141    3     3.293    3     4.244     4.411    3     7.370    4
        19     6.396     6.175    3     3.304    3     4.263     4.433    3     7.376    3
        20     6.443     6.216    3     3.393    3     4.313     4.460    3     7.458    3
        21     6.390     6.148    3     3.333    3     4.216     4.393    3     7.362    3
        22     6.366     6.151    3     3.301    3     4.224     4.376    3     7.306    3
        23     6.403     6.200    3     3.224    4     4.262     4.413    3     7.403    3
        24     6.380     6.178    3     3.363    3     4.240     4.387    3     7.418    3
        25     6.373     6.198    3     3.389    3     4.222     4.366    3     7.480    3
        26     6.397     6.213    3     3.391    3     4.245     4.370    3     7.485    4
        27     6.384     6.150    3     3.257    3     4.263     4.406    3     7.465    5
        28     6.425     6.203    3     3.361    2     4.281     4.423    3     7.479    4
        29     6.393     6.179    3     3.266    2     4.256     4.371    3     7.417    3
        30     6.375     6.167    3     3.162    3     4.221     4.339    3     7.445    3
        31     6.451     6.264    3     3.322    2     4.271     4.394    3     7.471    3
        32     6.415     6.223    3     3.330    2     4.259     4.371    3     7.555    3
        33     6.405     6.205    3     3.313    2     4.269     4.390    3     7.492    3
        34     6.398     6.219    3     3.220    2     4.290     4.325    4     7.552    3
        35     6.409     6.203    3     3.168    3     4.296     4.329    4     7.513    3
        36     6.422     6.202    3     3.099    2     4.291     4.335    4     7.493    3
        37     6.455     6.251    3     3.191    3     4.347     4.345    4     7.573    3
        38     6.415     6.192    3     3.170    3     4.325     4.356    4     7.439    3
        39     6.434     6.217    3     3.209    3     4.304     4.319    4     7.427    3
        40     6.428     6.192    3     3.315    3     4.316     4.302    4     7.416    3
        41     6.428     6.063    2     3.177    3     4.316     4.295    4     7.358    3
        42     6.478     6.270    3     3.190    3     4.312     4.317    4     7.461    3
        43     6.480     6.269    3     3.241    2     4.316     4.328    4     7.458    3
        44     6.409     6.066    2     3.260    3     4.320     4.352    4     7.509    4
        45     6.386     6.175    3     3.392    2     4.296     4.328    4     7.452    4
        46     6.408     6.170    3     3.311    2     4.306     4.309    4     7.453    5
        47     6.417     6.179    3     3.274    3     4.339     4.359    4     7.522    3
        48     6.405     6.181    3     3.233    2     4.281     4.280    4     7.524    4
        49     6.434     6.214    3     3.065    2     4.295     4.305    4     7.494    4
        50     6.403     6.178    3     3.172    3     4.323     4.290    4     7.437    3
        51     6.409     6.191    3     3.294    3     4.287     4.309    4     7.413    3
        52     6.422     6.192    3     3.191    2     4.278     4.299    4     7.507    4
        53     6.406     6.167    3     3.122    2     4.244     4.258    4     7.479    4
        54     6.379     6.194    3     3.077    2     4.336     4.342    4     7.453    4
        55     6.387     6.200    3     3.037    3     4.267     4.274    4     7.441    3
        56     6.392     6.228    3     3.058    3     4.299     4.309    4     7.452    5
        57     6.369     6.175    3     3.147    2     4.286     4.318    4     7.357    3
        58     6.414     6.210    3     3.183    3     4.254     4.298    4     7.359    3
        59     6.341     6.136    3     3.189    3     4.252     4.263    4     7.340    3
        60     6.406     6.185    3     3.130    2     4.279     4.306    4     7.445    4
        61     6.341     6.109    3     3.197    3     4.213     4.232    4     7.367    3
        62     6.388     6.186    3     3.156    3     4.240     4.273    4     7.470    4
        63     6.383     6.019    2     3.159    3     4.270     4.315    4     7.467    4
        64     6.387     6.206    3     3.054    3     4.301     4.344    4     7.413    3
        65     6.395     6.161    3     2.994    3     4.301     4.335    4     7.436    3
        66     6.378     6.020    2     3.058    3     4.292     4.282    4     7.444    3
        67     6.362     5.990    2     3.006    3     4.307     4.307    4     7.398    3
        68     6.348     5.972    2     3.062    3     4.295     4.332    4     7.483    3
        69     6.369     5.994    2     3.197    4     4.249     4.276    4     7.431    3
        70     6.345     5.942    2     3.147    4     4.265     4.315    4     7.455    3
