# /data/disk01/huangk4/Code/MD-tools/x-form/localP.py -f /data/disk02/huangk4/Slipids/constArea/DOPC-tat4/umb1/a72/run1_4.xtc -n tat4.ndx -o tat4-a72-4.dat -ng 6 -cut 0.9
#    Frame   tat(nm)Pclose(nm)  Num  PFar(nm)  Num   tat(nm)Pclose(nm)  Num  PFar(nm)  Num   tat(nm)Pclose(nm)  Num  PFar(nm)  Num   tat(nm)Pclose(nm)  Num  PFar(nm)  Num
         1     6.454     6.129    3     3.051    1     6.437     5.947    5     2.968    2     4.321     4.790    2     8.002    2     4.324     4.420    4     8.082    2
         2     6.428     6.093    3     3.124    1     6.430     5.972    5     3.071    2     4.294     4.693    3     8.053    2     4.318     4.391    4     7.997    2
         3     6.436     6.114    3     3.061    1     6.421     6.012    3     2.959    2     4.312     4.710    3     7.929    2     4.302     4.369    3     7.913    3
         4     6.461     6.140    3     3.073    1     6.451     6.043    3     2.991    2     4.298     4.690    3     7.925    2     4.307     4.366    4     7.984    3
         5     6.423     6.116    3     2.937    1     6.495     6.077    3     2.984    2     4.294     4.681    3     7.962    2     4.296     4.360    4     7.945    3
         6     6.432     6.124    3     2.947    1     6.445     6.012    4     2.996    2     4.301     4.705    3     7.835    2     4.279     4.309    4     7.993    3
         7     6.464     6.386    4     2.950    1     6.415     5.982    4     2.972    2     4.271     4.650    3     7.884    2     4.342     4.397    3     7.964    4
         8     6.431     6.398    4     2.943    2     6.407     5.991    4     2.930    2     4.289     4.753    2     7.914    3     4.266     4.306    4     7.982    3
         9     6.455     6.370    4     3.062    2     6.418     5.994    4     2.995    2     4.224     4.603    3     7.906    1     4.300     4.351    4     7.882    4
        10     6.477     6.194    3     2.953    1     6.465     6.050    4     3.062    2     4.327     4.683    3     7.920    2     4.287     4.329    4     7.983    3
        11     6.443     6.165    3     3.181    2     6.426     6.023    4     2.978    2     4.286     4.626    3     7.842    2     4.284     4.421    3     7.904    4
        12     6.395     6.282    4     3.056    2     6.444     6.018    4     2.958    2     4.235     4.473    4     7.629    3     4.229     4.333    3     7.909    3
        13     6.422     6.333    4     3.007    2     6.472     6.013    4     2.879    2     4.291     4.535    4     7.850    3     4.274     4.315    4     7.851    5
        14     6.454     6.177    2     3.135    3     6.463     6.014    4     2.910    2     4.279     4.526    4     7.739    2     4.303     4.414    3     7.894    4
        15     6.457     6.378    3     3.181    3     6.458     6.000    4     2.807    2     4.290     4.718    2     7.812    2     4.294     4.446    3     7.887    4
        16     6.457     5.912    1     3.230    3     6.428     5.971    4     2.924    2     4.247     4.655    3     7.763    2     4.318     4.393    3     7.899    4
        17     6.451     6.138    2     3.079    2     6.449     6.017    4     2.754    2     4.288     4.676    3     7.637    3     4.297     4.361    3     7.888    4
        18     6.419     6.140    2     3.034    2     6.433     6.001    4     2.893    2     4.295     4.531    3     7.760    3     4.251     4.301    3     7.898    4
        19     6.469     6.272    2     2.943    2     6.439     5.996    4     2.941    2     4.315     4.707    3     7.680    4     4.288     4.377    3     7.953    4
        20     6.457     6.279    2     3.020    2     6.404     5.950    4     2.890    2     4.300     4.699    3     7.663    4     4.271     4.325    3     7.899    4
        21     6.414     6.203    3     2.986    2     6.424     5.967    4     2.913    3     4.297     4.697    3     7.677    4     4.286     4.341    3     7.893    4
        22     6.461     6.256    2     2.979    2     6.448     5.995    4     2.881    3     4.332     4.751    3     7.784    4     4.299     4.318    4     7.805    4
        23     6.441     6.235    3     2.935    2     6.444     5.993    4     2.873    2     4.284     4.702    3     7.763    3     4.281     4.357    3     7.843    4
        24     6.405     6.192    3     3.020    2     6.437     6.005    4     2.848    2     4.286     4.708    3     7.826    3     4.258     4.277    4     7.877    3
        25     6.400     6.199    2     3.107    1     6.432     5.973    4     2.919    2     4.314     4.747    3     7.828    3     4.267     4.337    3     7.789    4
        26     6.399     6.041    2     3.071    1     6.466     6.036    4     2.967    2     4.346     4.749    3     7.808    3     4.295     4.340    4     7.786    4
        27     6.399     5.930    1     2.941    3     6.470     6.045    4     2.970    2     4.302     4.747    3     7.869    3     4.282     4.381    3     7.839    4
        28     6.410     6.138    2     2.882    2     6.399     5.954    4     3.064    2     4.316     4.745    3     7.843    3     4.269     4.280    4     7.785    4
        29     6.389     6.214    4     2.893    2     6.371     5.935    4     2.978    2     4.238     4.666    3     7.616    4     4.229     4.284    4     7.713    4
        30     6.460     6.292    3     2.804    3     6.436     5.990    4     3.092    2     4.256     4.691    3     7.884    3     4.309     4.441    3     7.868    3
        31     6.417     6.230    3     2.873    3     6.455     6.034    4     3.138    2     4.296     4.526    4     7.674    4     4.250     4.434    3     7.788    3
        32     6.395     6.259    2     2.881    3     6.450     6.027    4     3.091    2     4.297     4.698    3     7.805    3     4.294     4.405    4     7.927    4
        33     6.371     6.220    2     2.970    2     6.432     6.004    4     3.096    2     4.298     4.696    3     7.669    4     4.262     4.359    4     7.896    3
        34     6.419     6.255    3     2.894    3     6.437     5.983    4     3.029    2     4.307     4.756    3     7.748    3     4.252     4.318    4     7.914    4
        35     6.465     6.262    3     2.940    2     6.435     5.984    4     2.945    3     4.302     4.711    3     7.807    3     4.288     4.341    4     7.849    2
        36     6.399     6.133    2     2.991    2     6.417     5.946    4     2.980    2     4.253     4.680    3     7.643    3     4.307     4.396    4     7.781    3
        37     6.460     6.229    2     2.932    2     6.382     5.929    4     3.081    2     4.288     4.712    3     7.755    3     4.291     4.465    3     7.695    2
        38     6.383     6.250    3     2.950    2     6.401     5.936    4     3.093    2     4.269     4.664    3     7.728    3     4.264     4.355    4     7.764    3
        39     6.477     6.390    2     2.958    2     6.381     5.896    4     2.945    3     4.313     4.725    3     7.858    3     4.337     4.527    3     7.827    3
        40     6.456     6.367    3     3.009    2     6.408     5.936    4     2.914    3     4.280     4.675    3     7.965    3     4.289     4.472    3     7.783    3
        41     6.446     6.367    2     3.178    3     6.392     5.929    4     2.946    3     4.264     4.678    3     7.890    3     4.267     4.343    4     7.704    2
