# /data/disk01/huangk4/Code/MD-tools/x-form/localP.py -f /data/disk02/huangk4/Slipids/constArea/DOPC-tat4/umb1/a76/run1_3.xtc -n tat4.ndx -o tat4-a76-3.dat -ng 6 -cut 0.9
#    Frame   tat(nm)Pclose(nm)  Num  PFar(nm)  Num   tat(nm)Pclose(nm)  Num  PFar(nm)  Num   tat(nm)Pclose(nm)  Num  PFar(nm)  Num   tat(nm)Pclose(nm)  Num  PFar(nm)  Num
         1     6.381     6.159    5     2.971    2     6.347     6.408    4     3.134    1     3.851     4.065    4     7.365    3     3.807     3.937    3     7.214    3
         2     6.365     6.153    5     3.037    2     6.398     6.436    4     3.328    2     3.851     4.118    5     7.310    3     3.885     4.054    3     7.167    3
         3     6.377     6.216    5     3.148    2     6.385     6.455    4     3.333    2     3.893     4.061    4     7.274    3     3.873     4.040    3     7.221    3
         4     6.331     6.165    5     3.040    2     6.388     6.466    3     3.283    2     3.905     4.086    4     7.364    3     3.831     3.984    3     7.189    3
         5     6.371     6.185    5     2.933    3     6.362     6.405    4     3.372    2     3.900     4.092    4     7.370    3     3.808     3.974    3     7.237    3
         6     6.347     6.202    4     2.988    2     6.368     6.452    3     3.232    2     3.900     4.071    4     7.333    3     3.818     4.012    3     7.195    4
         7     6.363     6.198    5     2.958    2     6.363     6.433    4     3.332    2     3.883     4.068    4     7.367    3     3.810     3.993    3     7.222    4
         8     6.347     6.051    4     2.839    3     6.368     6.440    4     3.238    2     3.887     4.146    5     7.438    3     3.813     3.982    3     7.234    4
         9     6.356     6.152    5     2.960    2     6.347     6.166    3     3.087    1     3.919     4.126    4     7.388    2     3.838     4.007    3     7.247    4
        10     6.366     6.070    4     2.945    3     6.343     6.197    3     3.325    2     3.876     4.055    4     7.443    2     3.817     4.028    3     7.222    3
        11     6.376     6.189    5     2.980    3     6.342     6.158    3     3.109    1     3.896     4.073    4     7.558    2     3.845     4.034    3     7.205    4
        12     6.345     6.168    5     2.994    3     6.335     6.112    2     3.239    2     3.892     4.079    4     7.469    2     3.834     3.998    3     7.133    4
        13     6.354     6.188    5     3.001    3     6.359     6.137    2     3.228    1     3.914     4.102    4     7.543    2     3.866     4.033    3     7.184    4
        14     6.372     6.205    5     3.085    3     6.358     6.196    3     3.084    1     3.867     4.039    4     7.510    3     3.856     3.924    4     7.148    4
        15     6.369     6.196    5     3.119    3     6.318     6.155    3     3.102    1     3.861     4.103    4     7.417    3     3.824     4.026    3     7.160    4
        16     6.413     6.266    5     3.138    3     6.344     6.140    2     3.070    1     3.891     4.113    4     7.488    3     3.849     3.921    4     7.162    4
        17     6.377     6.210    5     3.061    3     6.298     6.093    2     2.898    1     3.890     4.093    4     7.243    3     3.800     3.881    4     7.192    3
        18     6.384     6.252    5     3.211    3     6.347     6.096    2     2.950    1     3.883     4.095    4     7.346    3     3.811     4.016    3     7.108    2
        19     6.411     6.237    5     3.238    2     6.365     6.242    3     3.127    1     3.888     4.084    4     7.390    3     3.805     3.896    4     7.051    2
        20     6.443     6.259    5     3.128    3     6.381     6.295    3     3.165    1     3.857     4.089    4     7.355    3     3.828     3.928    4     7.188    3
        21     6.319     6.151    5     3.141    3     6.306     6.103    2     3.219    1     3.831     4.092    4     7.401    2     3.765     3.829    4     7.198    3
        22     6.424     6.246    5     3.197    3     6.415     6.265    3     3.197    1     3.878     4.110    4     7.430    2     3.888     4.075    3     7.293    3
        23     6.414     6.239    5     3.184    3     6.385     6.212    3     3.159    1     3.846     4.074    4     7.445    2     3.867     3.912    4     7.232    3
        24     6.356     6.093    4     3.122    3     6.369     6.181    3     3.298    2     3.839     4.063    4     7.368    2     3.875     3.952    4     7.225    3
        25     6.316     6.049    4     3.127    3     6.328     6.349    4     3.251    2     3.871     4.084    4     7.459    2     3.864     4.045    3     7.322    3
        26     6.336     6.133    5     3.150    3     6.352     6.176    3     3.147    2     3.863     4.085    4     7.349    2     3.882     4.063    3     7.225    3
        27     6.341     6.018    4     3.142    3     6.341     6.437    4     3.179    3     3.853     4.189    3     7.243    2     3.896     4.083    3     7.175    4
        28     6.403     6.149    4     3.231    3     6.312     6.204    3     3.176    2     3.864     4.106    4     7.216    2     3.832     4.032    3     7.124    3
        29     6.348     6.094    4     3.194    3     6.360     6.499    4     3.183    3     3.880     4.214    3     7.261    2     3.845     4.052    3     7.154    4
        30     6.371     6.086    4     3.198    4     6.341     6.281    3     3.209    3     3.886     4.219    3     7.199    2     3.843     4.050    3     7.147    4
        31     6.392     6.098    4     3.058    3     6.339     6.432    4     3.284    3     3.920     4.272    3     7.280    2     3.838     4.023    3     7.149    4
        32     6.377     6.090    4     3.014    3     6.322     6.239    3     3.297    2     3.870     4.077    4     7.184    4     3.865     4.075    3     7.213    4
        33     6.407     6.143    4     3.015    3     6.329     6.267    3     3.215    2     3.873     4.259    3     7.167    3     3.854     4.066    3     7.237    4
        34     6.387     6.122    4     3.038    3     6.413     6.362    3     3.282    3     3.926     4.290    3     7.248    3     3.851     3.909    4     7.159    3
        35     6.325     6.041    4     2.966    3     6.344     6.276    3     3.345    3     3.891     4.287    3     7.287    3     3.848     4.046    3     7.053    3
        36     6.350     6.072    4     2.959    3     6.388     6.476    4     3.218    2     3.891     4.292    3     7.300    3     3.887     4.096    3     7.029    4
        37     6.366     6.063    4     2.972    3     6.375     6.245    3     3.119    2     3.893     4.252    3     7.340    3     3.890     4.101    3     7.117    3
        38     6.324     6.044    4     2.919    3     6.372     6.271    3     3.108    2     3.894     4.246    3     7.299    2     3.831     4.025    3     7.070    3
        39     6.352     6.058    4     2.983    3     6.393     6.483    4     3.140    2     3.893     4.146    4     7.329    3     3.853     4.047    3     7.186    4
        40     6.319     6.010    4     3.042    3     6.391     6.276    3     3.225    2     3.883     4.071    4     7.328    3     3.848     4.094    3     7.167    3
        41     6.322     6.074    4     2.928    3     6.346     6.233    3     3.176    2     3.872     4.273    3     7.354    3     3.836     3.922    4     7.169    4
        42     6.324     6.116    5     2.941    3     6.357     6.225    3     3.354    3     3.904     4.130    4     7.362    3     3.823     3.990    3     7.189    4
        43     6.355     6.178    5     3.013    4     6.381     6.260    3     3.032    3     3.933     4.129    4     7.353    3     3.857     4.015    3     7.202    4
        44     6.328     6.007    4     3.077    3     6.393     6.300    3     3.206    2     3.856     4.054    4     7.305    3     3.855     4.029    3     7.073    3
        45     6.331     6.030    4     3.062    4     6.383     6.296    3     3.209    2     3.885     4.093    4     7.283    4     3.853     4.055    3     7.114    3
        46     6.323     6.041    4     3.061    4     6.352     6.283    3     3.196    2     3.847     4.037    4     7.331    4     3.838     4.000    3     7.074    3
        47     6.339     6.011    4     3.017    4     6.375     6.276    3     3.197    3     3.874     4.056    4     7.299    4     3.827     4.019    3     7.096    3
        48     6.359     6.059    4     3.003    3     6.329     6.220    3     3.210    2     3.855     4.067    4     7.349    4     3.787     3.947    3     7.013    3
        49     6.352     6.052    4     2.891    3     6.307     6.226    3     3.118    2     3.854     4.040    4     7.379    3     3.819     3.985    3     7.108    4
        50     6.400     6.095    4     2.888    3     6.344     6.286    3     3.269    3     3.852     4.070    4     7.299    3     3.816     3.982    3     7.060    4
        51     6.328     6.045    4     2.921    3     6.351     6.260    3     3.298    3     3.860     4.061    4     7.454    3     3.786     3.957    3     7.113    3
        52     6.375     6.070    4     2.915    3     6.345     6.247    3     3.215    3     3.881     4.089    4     7.441    3     3.864     3.899    4     7.176    2
        53     6.336     6.145    5     3.046    4     6.376     6.260    3     3.284    3     3.833     4.064    4     7.396    2     3.852     3.910    4     7.120    3
        54     6.381     6.179    5     3.022    3     6.393     6.281    3     3.229    3     3.828     4.058    4     7.465    3     3.804     3.962    3     7.150    3
        55     6.300     6.115    5     3.050    3     6.335     6.218    3     3.253    3     3.816     4.028    4     7.465    3     3.787     3.963    3     7.269    3
