# /data/disk01/huangk4/Code/MD-tools/x-form/localP.py -f /data/disk02/huangk4/Slipids/constArea/DOPC-tat2/umb1/a70/run1_1.xtc -n tat2.ndx -o tat2-a70-1.dat -ng 4 -cut 0.9
#    Frame   tat(nm)Pclose(nm)  Num  PFar(nm)  Num   tat(nm)Pclose(nm)  Num  PFar(nm)  Num
         1     7.058     6.784    4     3.657    2     3.899     4.047    3     7.767    4
         2     7.103     7.109    4     3.525    3     3.864     4.125    2     7.859    2
         3     7.091     6.945    2     3.513    2     3.884     4.121    2     7.742    4
         4     7.116     6.992    3     3.457    3     3.868     4.080    2     7.831    4
         5     7.118     7.010    3     3.375    3     3.874     4.150    2     7.732    3
         6     7.106     6.964    2     3.394    3     3.874     4.135    2     7.861    2
         7     7.143     6.823    1     3.413    3     3.823     3.969    3     7.860    2
         8     7.103     6.951    2     3.402    3     3.870     4.067    2     7.784    3
         9     7.117     6.960    2     3.380    3     3.876     4.104    2     7.793    3
        10     7.128     6.987    3     3.368    3     3.874     4.105    2     7.892    2
        11     7.086     6.865    2     3.260    3     3.892     4.093    2     7.813    3
        12     7.090     6.930    2     3.223    3     3.872     4.131    2     7.745    3
        13     7.140     6.807    3     3.357    4     3.900     4.141    2     7.670    3
        14     7.054     6.816    4     3.267    3     3.867     4.226    3     7.706    4
        15     7.071     6.804    4     3.246    3     3.929     4.235    2     7.732    3
        16     7.130     6.844    4     3.274    3     3.892     4.161    2     7.606    3
        17     7.086     6.778    4     3.275    3     3.905     4.185    2     7.584    3
        18     7.108     6.795    4     3.316    3     3.853     4.173    2     7.613    5
        19     7.067     6.999    4     3.361    3     3.844     4.114    2     7.557    4
        20     7.108     6.912    5     3.375    3     3.846     4.128    2     7.509    4
        21     7.121     6.952    5     3.298    3     3.897     4.171    2     7.524    3
        22     7.117     6.845    4     3.290    2     3.921     4.240    2     7.556    3
        23     7.105     6.964    3     3.255    2     3.888     4.224    2     7.522    4
        24     7.114     6.843    4     3.222    3     3.868     4.184    2     7.456    3
        25     7.132     6.859    4     3.372    2     3.899     4.206    2     7.456    3
        26     7.087     6.843    4     3.253    3     3.896     4.193    2     7.418    2
        27     7.135     6.864    4     3.211    3     3.884     4.156    2     7.375    3
        28     7.109     6.955    3     3.332    3     3.892     4.183    2     7.422    4
        29     7.113     6.836    4     3.312    3     3.860     4.107    2     7.485    4
        30     7.127     6.844    4     3.413    2     3.880     4.171    2     7.469    3
        31     7.132     6.919    5     3.336    3     3.861     4.214    2     7.356    3
        32     7.099     6.923    5     3.259    3     3.846     4.187    2     7.420    4
        33     7.139     6.949    5     3.256    4     3.845     4.176    2     7.423    4
        34     7.128     6.847    4     3.360    3     3.838     4.175    2     7.476    3
        35     7.105     6.863    4     3.285    3     3.864     4.172    2     7.500    3
        36     7.135     6.889    4     3.382    4     3.854     4.198    2     7.516    4
        37     7.114     6.875    4     3.375    4     3.912     4.234    2     7.507    3
        38     7.078     6.809    4     3.410    4     3.856     4.176    2     7.463    3
        39     7.056     6.805    4     3.378    4     3.814     4.141    2     7.515    4
        40     7.102     6.817    4     3.350    3     3.919     4.243    2     7.563    5
        41     7.141     6.866    4     3.320    3     3.850     4.195    2     7.493    5
        42     7.115     6.972    3     3.373    3     3.859     4.211    2     7.427    3
        43     7.116     6.816    4     3.258    3     3.868     4.215    2     7.475    5
        44     7.142     6.871    4     3.393    4     3.869     4.200    2     7.482    5
        45     7.169     6.878    4     3.285    3     3.881     4.213    2     7.504    5
        46     7.170     6.851    4     3.369    4     3.857     4.155    2     7.563    4
        47     7.128     6.822    4     3.289    3     3.818     4.151    2     7.481    5
        48     7.159     6.834    4     3.262    3     3.835     4.144    2     7.394    3
        49     7.114     6.816    4     3.246    3     3.875     4.172    2     7.565    5
        50     7.108     6.820    4     3.397    4     3.842     4.129    2     7.451    3
        51     7.144     6.800    3     3.429    3     3.840     4.102    2     7.559    4
        52     7.087     6.717    3     3.451    3     3.883     4.141    2     7.498    4
        53     7.116     6.835    4     3.395    2     3.862     4.200    2     7.497    4
        54     7.105     6.781    4     3.311    2     3.900     4.227    2     7.522    4
        55     7.080     6.766    4     3.265    2     3.894     4.222    2     7.495    4
        56     7.100     6.817    4     3.116    2     3.923     4.169    2     7.539    5
        57     7.073     6.767    4     3.197    2     3.873     4.230    2     7.453    4
        58     7.084     6.918    3     3.296    2     3.885     4.255    2     7.814    2
        59     7.059     6.642    3     3.201    2     3.908     4.232    2     7.484    2
        60     7.092     6.749    4     3.252    2     3.875     4.053    3     7.509    3
        61     7.095     6.796    4     3.349    2     3.831     4.029    3     7.615    3
        62     7.059     6.709    3     3.245    2     3.876     4.171    2     7.791    2
        63     7.100     6.757    3     3.210    2     3.892     4.203    2     7.695    2
        64     7.145     6.819    3     3.311    3     3.868     4.169    2     7.597    3
        65     7.074     6.869    5     3.370    2     3.792     4.120    2     7.472    2
        66     7.106     6.867    4     3.414    2     3.900     4.230    2     7.470    2
        67     7.127     6.881    4     3.417    2     3.893     4.209    2     7.574    3
        68     7.090     6.854    4     3.470    2     3.875     4.229    2     7.511    3
        69     7.126     6.873    4     3.432    2     3.898     4.210    2     7.518    3
        70     7.166     6.920    4     3.649    2     3.860     4.165    2     7.552    3
        71     7.111     6.847    4     3.462    2     3.867     4.108    2     7.640    3
        72     7.148     6.863    4     3.393    2     3.876     4.191    2     7.596    4
        73     7.173     6.885    4     3.531    2     3.879     4.174    2     7.609    4
        74     7.142     6.879    4     3.350    2     3.902     4.242    2     7.612    4
        75     7.127     6.847    4     3.364    2     3.880     4.202    2     7.551    3
        76     7.146     6.823    4     3.279    2     3.908     4.091    3     7.672    4
        77     7.097     6.802    3     3.204    2     3.919     4.232    2     7.576    2
        78     7.162     6.774    4     3.251    2     3.946     4.222    2     7.688    3
        79     7.146     6.867    4     3.314    2     3.844     4.133    2     7.543    3
        80     7.166     6.915    4     3.252    2     3.875     4.162    2     7.831    2
        81     7.139     6.908    4     3.272    2     3.895     4.170    2     7.801    3
        82     7.132     6.921    4     3.272    1     3.859     4.147    2     7.755    3
        83     7.182     6.976    4     3.356    2     3.844     4.173    2     7.732    3
        84     7.173     6.939    4     3.433    1     3.831     4.093    2     7.727    3
        85     7.133     6.930    4     3.316    2     3.876     4.194    2     7.444    3
        86     7.174     6.946    4     3.289    2     3.885     4.176    2     7.679    2
        87     7.111     6.871    4     3.370    3     3.868     4.170    2     7.734    3
        88     7.117     6.903    4     3.480    3     3.824     4.120    2     7.547    3
        89     7.111     6.891    4     3.344    3     3.848     4.169    2     7.738    3
        90     7.120     6.842    4     3.279    2     3.891     4.157    2     7.653    3
        91     7.122     6.906    4     3.431    4     3.844     4.142    2     7.627    3
        92     7.083     6.855    4     3.449    4     3.832     4.099    2     7.645    3
        93     7.102     6.870    4     3.445    3     3.804     4.067    2     7.613    3
        94     7.109     6.864    4     3.542    4     3.857     4.137    2     7.665    3
        95     7.095     6.803    3     3.442    3     3.859     4.097    2     7.690    3
        96     7.073     6.835    3     3.511    3     3.839     4.022    3     7.541    3
        97     7.053     6.867    4     3.412    2     3.797     4.060    2     7.448    3
        98     7.187     6.954    3     3.515    3     3.820     4.082    2     7.517    3
        99     7.093     7.036    2     3.525    2     3.807     4.060    2     7.496    3
       100     7.121     6.862    3     3.474    2     3.818     4.074    2     7.475    3
       101     7.076     6.801    3     3.524    2     3.846     4.046    2     7.529    4
       102     7.112     6.798    3     3.470    2     3.854     4.087    2     7.617    3
       103     7.150     6.881    3     3.448    2     3.818     3.990    2     7.489    4
       104     7.169     6.874    3     3.451    2     3.825     4.057    2     7.523    3
       105     7.154     6.878    3     3.498    2     3.849     4.112    2     7.570    5
